,saliency,display_index,word_length,sentence_length,relative_word_frequency,lemma_polarity,normalized_saliency_rank,word_position,human_importance_rating,capitalization,dependency_relation,sentence_id,worker_id,visualization_condition,condition_order,completion_time_ms
2280,0.425,30,10,4,1.7461522212961148e-05,0.41095,0.25,2,7,other,amod,reviews-283903-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,5262
2281,0.0279,31,4,11,0.0037180645388746095,0.0,0.9090909090909092,7,1,other,nsubj,reviews-214912-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,5105
2282,1.0,32,3,1,0.0,0.0,1.0,1,7,all_upper,root,reviews-089136-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,4205
2283,0.161,33,1,6,0.0005077750186724901,0.0,0.3333333333333333,6,5,other,punct,reviews-314711-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,4517
2284,1.0,34,7,1,0.0,0.71692,1.0,1,7,all_upper,root,reviews-374344-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,4899
2285,0.00533,35,3,3,0.04855627529615195,0.0,1.0,2,1,other,cc,reviews-245928-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,5583
2286,0.134,36,2,4,0.019381276736916517,0.0,0.75,2,3,other,cop,reviews-030395-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,7094
2287,0.0429,37,1,6,0.09994524792307666,0.0,1.0,6,1,other,punct,reviews-128808-0004,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,4337
2288,0.635,38,6,2,0.0,0.6351100000000001,0.5,1,7,first_upper,root,reviews-192399-0004,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,4281
2289,0.09699999999999999,39,5,10,0.00010419464163785996,0.12652,0.4,6,2,other,advcl,reviews-128808-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,4231
2290,0.175,40,7,3,0.0,0.0,0.6666666666666666,2,3,other,compound,reviews-384229-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,4688
2291,0.0732,41,4,7,0.0032388931565890647,0.0,0.42857142857142855,4,2,other,aux,reviews-061079-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,4382
2292,0.0012900000000000001,42,5,5,0.00022382496654795654,0.0,1.0,4,1,other,obj,reviews-341750-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,5870
2293,0.1,43,2,11,0.037126718765600086,0.0,0.18181818181818185,9,2,other,case,reviews-104703-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,107927
2294,0.031,44,9,6,0.0,0.48494,0.8333333333333334,1,1,first_upper,root,reviews-146820-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,4782
2295,0.0697,45,3,11,0.04855627529615195,0.0,0.4545454545454545,5,2,other,cc,reviews-014764-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,4867
2296,0.114,46,7,8,0.00016490933705539412,-0.32753000000000004,0.5,4,3,other,obj,reviews-035993-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,3852
2297,0.7490000000000001,47,5,2,0.0,0.64445,0.5,1,7,first_upper,amod,reviews-163250-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,4003
2298,0.11699999999999999,48,6,6,3.371358834190767e-05,0.41084,0.8333333333333334,5,2,other,obl,reviews-335490-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,8197
2299,0.10099999999999999,49,1,9,0.09994524792307666,0.0,0.5555555555555556,9,2,other,punct,reviews-101864-0004,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,bars,bars__saliency-corrected__saliency,11946
2300,0.632,50,9,6,1.773364983186444e-05,0.63541,0.16666666666666666,5,6,other,root,reviews-256677-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,16090
2301,0.0616,51,9,5,3.749313860445338e-06,0.0,0.6,5,3,other,root,reviews-171255-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,9728
2302,0.1955,52,2,11,0.0,0.0,0.09090909090909093,11,5,other,punct,reviews-181696-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4352
2303,0.28267,53,10,3,0.0,0.36457,0.3333333333333333,2,4,other,root,reviews-107608-0004,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,5525
2304,0.0774,54,7,5,0.0006447610383881966,0.0,1.0,3,2,other,nmod,reviews-210875-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,5579
2305,0.217,55,3,5,0.04855627529615195,0.0,0.4,1,5,other,cc,reviews-059655-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,8187
2306,0.0219,56,7,3,0.0006447610383881966,0.0,1.0,3,1,other,root,reviews-030430-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,5196
2307,0.0512,57,4,4,0.0015662153923968391,0.0,0.5,1,2,other,amod,reviews-083563-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4416
2308,0.225,58,3,10,0.0008119078691990177,0.11075,0.2,6,5,other,root,reviews-014764-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,8677
2309,0.1975,59,2,5,0.0,0.0,0.4,5,4,other,punct,reviews-229100-0007,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,7770
2310,0.0381,60,1,9,0.09994524792307666,0.0,0.7777777777777778,9,4,other,punct,reviews-229100-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4031
2311,0.0296,61,3,8,0.13394493310165798,0.0,0.875,5,4,other,det,reviews-216281-0004,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,6314
2312,0.259,62,6,6,0.0,0.6351100000000001,0.16666666666666666,1,3,first_upper,root,reviews-178726-0007,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,3624
2313,0.53,63,6,6,0.0,0.0,0.16666666666666666,6,4,first_upper,flat,reviews-139152-0004,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4076
2314,0.0715,64,5,5,0.00021401325406638792,0.0,0.6,2,3,other,root,reviews-178726-0005,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,3817
2315,0.0321,65,1,10,0.09994524792307666,0.0,0.8,10,4,other,punct,reviews-042085-0004,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,5803
2316,0.15,66,5,6,0.0023477054410828892,0.0,0.5,4,4,other,advmod,reviews-035993-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,5853
2317,0.262,67,4,6,0.0006734856203835438,0.42766000000000004,0.3333333333333333,4,4,other,root,reviews-001325-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4536
2318,0.11149500000000001,68,10,8,1.7083567186706578e-06,0.0,0.375,4,3,other,advmod,reviews-346563-0004,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,3987
2319,0.166,69,1,2,0.09994524792307666,0.0,1.0,2,5,other,punct,reviews-025894-0004,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,7718
2320,1.0,70,6,1,0.0,0.6351100000000001,1.0,1,7,first_upper,root,reviews-354474-0005,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,3144
2321,0.027880000000000002,71,9,7,0.0,0.0,0.5714285714285714,5,3,other,nsubj,reviews-255757-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4733
2322,0.0474,72,5,8,0.00013417403432037242,0.0,0.875,6,4,other,nsubj,reviews-012047-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,5697
2323,0.295,73,4,4,0.0,0.71465,0.25,1,3,first_upper,root,reviews-229100-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,5680
2324,0.158,74,1,3,0.09994524792307666,0.0,1.0,3,4,other,punct,reviews-038523-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4681
2325,0.0387,75,7,3,0.0006447610383881966,0.0,1.0,2,1,other,root,reviews-146820-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4910
2326,0.0674,76,4,6,0.00024320650029429093,0.67511,0.5,2,3,other,root,reviews-025894-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,6279
2327,0.0103,77,2,7,0.004181633937676365,0.0,0.8571428571428571,2,3,other,cc,reviews-392826-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4104
2328,0.866,78,3,4,0.0037586266722922494,-0.38925,0.25,2,7,other,advmod,reviews-341750-0006,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4599
2329,0.08900000000000001,79,5,11,4.694201426081763e-05,-0.0365,0.3636363636363637,8,4,other,nmod,reviews-314880-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,7368
2330,1.0,80,6,1,0.0,-0.15794,1.0,1,7,first_upper,root,reviews-128808-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,3588
2331,0.0726,81,2,10,0.009592589275547295,0.0,0.4,3,4,other,case,reviews-059655-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4489
2332,0.153,82,5,2,0.0008591824838829394,0.0,1.0,1,3,other,compound,reviews-169610-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4386
2333,0.10800000000000001,83,1,8,0.09994524792307666,0.0,0.375,8,4,other,punct,reviews-188382-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,5371
2334,0.19699999999999998,84,3,6,0.04855627529615195,0.0,0.3333333333333333,4,5,other,cc,reviews-126134-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,6228
2335,0.18899999999999997,85,5,7,0.0019361275356927121,0.0,0.42857142857142855,2,4,other,aux,reviews-206303-0005,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,5210
2336,0.293,86,6,2,0.0,0.29757,1.0,1,3,first_upper,advmod,reviews-001325-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,3580
2337,0.0662,87,3,11,0.13394493310165798,0.0,0.5454545454545454,7,4,other,det,reviews-214912-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4590
2338,0.0656,88,1,3,0.09994524792307666,0.0,1.0,3,3,other,punct,reviews-241108-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,5158
2339,0.44299999999999995,89,6,9,1.817207766231974e-05,-0.69091,0.1111111111111111,3,4,other,root,reviews-174824-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,6179
2340,0.162,90,3,11,0.00012315286575478922,0.19879000000000002,0.18181818181818185,4,4,other,obj,reviews-346074-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,3720
2341,0.8009999999999999,91,5,2,0.0,0.0934,0.5,2,7,first_upper,root,reviews-235190-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,5038
2342,0.16699999999999998,92,6,8,0.00015671527208619505,0.29757,0.125,3,4,other,advmod,reviews-187163-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,7106
2343,0.667,93,9,4,0.0,0.8192299999999999,0.25,1,5,first_upper,amod,reviews-080814-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,5647
2344,0.0387,94,6,7,0.0011072872813174897,0.1814,0.5714285714285714,3,4,other,nsubj,reviews-210153-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4215
2345,0.0621,95,1,6,0.03635141206114357,0.041280000000000004,0.6666666666666666,4,3,other,det,reviews-289763-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,3923
2346,0.8340000000000001,96,3,2,3.1899404215885733e-06,0.0,0.5,1,6,other,root,reviews-103519-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4218
2347,0.0944,97,7,4,0.0,0.15713,0.75,4,2,first_upper,obj,reviews-250878-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,4232
2348,1.0,98,5,1,0.0,0.0,1.0,1,7,first_upper,root,reviews-187163-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,5130
2349,0.828,99,9,2,0.0,0.0,0.5,1,7,other,compound,reviews-002317-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency-corrected,bars__saliency-corrected__saliency,3752
2350,0.0523,100,2,2,0.014863943144920837,0.0,1.0,2,7,other,root,reviews-037179-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,3513
2351,0.0677,101,10,7,0.00022161770919462982,0.0,0.5714285714285714,2,2,other,nsubj,reviews-369608-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4505
2352,0.0174,102,5,7,0.0016096197476119136,0.0,1.0,4,1,other,case,reviews-217747-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4636
2353,0.14232999999999998,103,3,4,0.0,0.0,0.5,4,3,other,punct,reviews-229100-0008,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,8903
2354,0.0298,104,2,8,0.037126718765600086,0.0,1.0,4,1,other,case,reviews-212369-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4648
2355,0.051,105,3,3,0.0,0.0,1.0,3,1,other,punct,reviews-343813-0006,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4435
2356,1.0,106,7,1,0.0,-0.39292,1.0,1,7,first_upper,root,reviews-042085-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,3471
2357,0.0284,107,3,11,0.00403082988220079,0.22859000000000002,0.6363636363636364,10,1,other,acl:relcl,reviews-314024-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,6903
2358,0.369,108,7,7,0.0,0.49549,0.14285714285714285,1,3,first_upper,nsubj,reviews-266955-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4700
2359,0.256,109,5,2,0.0,0.64445,1.0,1,3,first_upper,amod,reviews-353891-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4170
2360,0.43700000000000006,110,5,4,3.628368252043874e-07,0.0,0.25,3,4,other,root,reviews-212369-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,3807
2361,0.139,111,11,3,0.0,0.3854,0.6666666666666666,2,3,first_upper,compound,reviews-085009-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4186
2362,0.6709999999999999,112,9,2,7.649809731392501e-06,0.36457,0.5,2,6,other,root,reviews-178726-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4212
2363,0.0977,113,2,9,0.037126718765600086,0.0049299999999999995,0.4444444444444444,5,2,other,advmod,reviews-120724-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,7585
2364,0.0909,114,1,8,0.03635141206114357,0.041280000000000004,0.625,2,2,other,det,reviews-178726-0004,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4639
2365,0.0117,115,4,7,0.000988790821486157,0.0,1.0,2,1,other,root,reviews-351950-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4206
2366,0.573,116,9,5,0.0,0.8192299999999999,0.2,1,6,first_upper,amod,reviews-363428-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,8145
2367,0.10099999999999999,117,3,4,0.04855627529615195,0.0,1.0,2,2,other,cc,reviews-153921-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,5065
2368,0.622,118,8,3,0.0,0.66978,0.3333333333333333,2,6,first_upper,root,reviews-118668-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4136
2369,0.9009999999999999,119,7,4,1.3394726130461971e-05,-0.7952600000000001,0.25,3,7,other,xcomp,reviews-346563-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4137
2370,0.0589,120,8,5,5.404756875440355e-05,0.70614,0.6,2,2,other,amod,reviews-229442-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,5767
2371,0.154,121,7,7,7.4532731177401264e-06,0.54508,0.2857142857142857,3,3,other,root,reviews-343336-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,7128
2372,0.05235,122,11,7,0.0,-0.59424,0.2857142857142857,1,2,first_upper,amod,reviews-357217-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,5569
2373,0.106,123,5,6,0.00017892390942891354,0.37553000000000003,0.6666666666666666,4,2,other,advcl,reviews-302465-0005,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,6569
2374,0.0375,124,5,7,0.0007147129546473923,0.0,0.5714285714285714,6,2,other,obl,reviews-245928-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,7628
2375,0.365,125,1,2,0.0005077750186724901,0.0,1.0,2,4,other,punct,reviews-034858-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,6418
2376,0.0426,126,4,8,0.0008231255743782534,0.013569999999999999,0.875,3,2,other,advmod,reviews-059655-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4161
2377,0.0676,127,1,3,0.09994524792307666,0.0,0.6666666666666666,3,2,other,punct,reviews-241108-0002,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,5618
2378,0.892,128,3,3,0.0,-0.46292,0.3333333333333333,1,7,first_upper,amod,reviews-229100-0006,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,6515
2379,0.7929999999999999,129,3,3,0.0037586266722922494,-0.38925,0.3333333333333333,1,7,other,advmod,reviews-294978-0001,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,4090
2380,0.0335,130,7,4,1.7763886233964804e-05,0.0,0.75,3,1,other,root,reviews-257735-0003,36297f9a6fc746455cdcee38215297cf2bc31ed62959f75badc1fc51b526dda1,saliency,bars__saliency-corrected__saliency,6869
